"id";"name";"date_added";"entity_type_id"
69254;"Knocked Out";"2017-04-27 07:42:29";20
69255;"head cheerleader , senior-class president";"2017-04-27 07:42:30";3
69256;"The Way That You Love Me";"2017-04-27 07:42:30";20
69257;"singer-dancer-choreographer";"2017-04-27 07:42:31";3
69258;"important corporate cheerleader";"2017-04-27 07:42:31";3
69259;"Debbie Gibson";"2017-04-27 07:42:31";2
69260;"Junior High School";"2017-04-27 07:42:32";10
69261;"Elliot Wolff";"2017-04-27 07:42:32";2
69262;"North Hollywood";"2017-04-27 07:42:32";7
69263;"Donna Reed-like";"2017-04-27 07:42:32";2
69264;"Platinum Music";"2017-04-27 07:42:33";1
69265;"Billy Steinberg";"2017-04-27 07:42:33";2
69266;"heavy-metal guitarist";"2017-04-27 07:42:33";3
69267;"Iron Butterfly";"2017-04-27 07:42:34";2
69268;"Wendy";"2017-04-27 07:42:34";2
69269;"red-hot director";"2017-04-27 07:42:35";3
69270;"Dean Barlow–Abdul";"2017-04-27 07:42:35";2
69271;"Jerry Leiber";"2017-04-27 07:42:36";2
69272;"Jordan Harris";"2017-04-27 07:42:36";2
69273;"Harry Abdul";"2017-04-27 07:42:36";2
69274;"Robert Redford–Abdul";"2017-04-27 07:42:37";2
69275;"head of promotion";"2017-04-27 07:42:37";3
69276;"Naturally";"2017-04-27 07:42:37";1
69277;"schoolyard choreographer";"2017-04-27 07:42:37";3
69278;"A&R administration";"2017-04-27 07:42:38";8
69279;"Jennifer Beals";"2017-04-27 07:42:38";2
69280;"Gemma Corfield";"2017-04-27 07:42:39";2
69281;"dance coach";"2017-04-27 07:42:39";3
69282;"Your Girl";"2017-04-27 07:42:41";20
69283;"Billy Wilder";"2017-04-27 07:42:41";2
69284;"Janet Jackson.Abdul";"2017-04-27 07:42:41";2
69285;"Hard Rock Cafe";"2017-04-27 07:42:42";13
69286;"Arsenio Hall";"2017-04-27 07:42:42";2
69287;"the Tracey Ullman Show";"2017-04-27 07:42:43";34
69288;"Straight Up";"2017-04-27 07:42:43";20
69289;"professional dancer";"2017-04-27 07:42:43";3
69290;"Federal Building";"2017-04-27 07:42:54";13
69291;"Federal Plaza";"2017-04-27 07:42:54";13
69292;"Hu Yaobang";"2017-04-27 07:42:56";2
69293;"Somerville";"2017-04-27 07:42:56";7
69294;"Olympic Institute";"2017-04-27 07:42:56";13
69295;"strict accounting practices";"2017-04-27 07:42:57";4
69296;"media burnout";"2017-04-27 07:42:57";4
69297;"Jem Finer";"2017-04-27 07:43:04";2
69298;"Christy Brown";"2017-04-27 07:43:04";2
69299;"howard johnson";"2017-04-27 07:43:05";1
69300;"James Fearnley";"2017-04-27 07:43:05";2
69301;"Misty Morning, Albert Bridge";"2017-04-27 07:43:05";20
69302;"crippled writer";"2017-04-27 07:43:06";3
69303;"Radiators";"2017-04-27 07:43:06";12
69304;"A Pair of Brown Eyes";"2017-04-27 07:43:06";20
69305;"Fairytale of New York";"2017-04-27 07:43:06";20
69306;"Danielle Von Zerneck";"2017-04-27 07:43:07";2
69307;"The Pogues: The Lost Decade";"2017-04-27 07:43:07";10
69308;"Carolin";"2017-04-27 07:43:07";2
69309;"Terry Woods";"2017-04-27 07:43:08";2
69310;"Peace and Love";"2017-04-27 07:43:08";20
69311;"Rum, Sodomy and the Lash, and";"2017-04-27 07:43:09";20
69312;"If I Should Fall From Grace With God";"2017-04-27 07:43:09";20
69313;"guitar and banjo player";"2017-04-27 07:43:09";3
69314;"Thin Lizzy";"2017-04-27 07:43:09";2
69315;"Cait O'Riordan";"2017-04-27 07:43:10";2
69316;"Alex Cox";"2017-04-27 07:43:11";2
69317;"Philip Chevron";"2017-04-27 07:43:11";2
69318;"The Pogues";"2017-04-27 07:43:11";12
69319;"the Nipple Erectors";"2017-04-27 07:43:11";12
69320;"Red Roses for Me";"2017-04-27 07:43:12";20
69321;"La Bamba";"2017-04-27 07:43:12";10
69322;"banjo and mandola player";"2017-04-27 07:43:12";3
69323;"Cabaret";"2017-04-27 07:43:12";12
69324;"Michael Blair";"2017-04-27 07:43:13";2
69325;"Shane MacGowan";"2017-04-27 07:43:13";2
69326;"Andrew Ranken";"2017-04-27 07:43:13";2
69327;"Cotton Fields";"2017-04-27 07:43:14";20
69328;"Darryl Hunt";"2017-04-27 07:43:14";2
69329;"Brendan Behan";"2017-04-27 07:43:15";2
69330;"Frank Murray";"2017-04-27 07:43:15";2
69331;"Peter ""Spider"" Stacy";"2017-04-27 07:43:15";2
69332;"Von Zerneck mansion";"2017-04-27 07:43:17";13
69333;"Sephora";"2017-04-27 07:43:30";1
69334;"annual fundraiser";"2017-04-27 07:43:31";3
69335;"South Coast Plaza";"2017-04-27 07:43:32";13
69336;"Mezz Mezzrow";"2017-04-27 07:43:39";2
69337;"Frances Farmer";"2017-04-27 07:43:40";2
69338;"Cass Carr";"2017-04-27 07:43:40";2
69339;"Yeager";"2017-04-27 07:43:40";2
69340;"Jones Beach";"2017-04-27 07:43:40";15
69341;"Helmut Newton";"2017-04-27 07:43:41";2
69342;"artist , social commentator";"2017-04-27 07:43:42";3
69343;"car trunks";"2017-04-27 07:43:42";4
69344;"Kenneth Grimm";"2017-04-27 07:43:42";2
69345;"professor of clinical psychiatry";"2017-04-27 07:43:43";3
69346;"Irving Klaw";"2017-04-27 07:43:43";2
69347;"Bettie Page";"2017-04-27 07:43:44";2
69348;"self-employed electrical contractor";"2017-04-27 07:43:44";3
69349;"Teaser Girl in High Heels";"2017-04-27 07:43:44";10
69350;"Cliff Secord";"2017-04-27 07:43:44";2
69351;"Sylvia Plath";"2017-04-27 07:43:45";2
69352;"Diane Arbus";"2017-04-27 07:43:45";2
69353;"PMRC";"2017-04-27 07:43:45";8
69354;"John Willie";"2017-04-27 07:43:45";2
69355;"Fifth";"2017-04-27 07:43:46";1
69356;"black police sergeant and part-time photographer";"2017-04-27 07:43:46";3
69357;"Salem Dairy";"2017-04-27 07:43:46";2
69358;"photographer , agent and cheesecake historian";"2017-04-27 07:43:46";3
69359;"Robert Blue";"2017-04-27 07:43:47";2
69360;"Flirt";"2017-04-27 07:43:47";1
69361;"Clarence Grimm";"2017-04-27 07:43:47";2
69362;"Paula Klaw";"2017-04-27 07:43:48";2
69363;"Meese Commission";"2017-04-27 07:43:48";8
69364;"novelist and screenwriter";"2017-04-27 07:43:50";3
69365;"Carr's";"2017-04-27 07:43:50";1
69366;"Richard Merkin";"2017-04-27 07:43:50";2
69367;"Estes Kefauver";"2017-04-27 07:43:51";2
69368;"Daisy Mae";"2017-04-27 07:43:51";2
69369;"Vincent Gaughan";"2017-04-27 07:43:51";2
69370;"the New York Mirror";"2017-04-27 07:43:52";14
69371;"Tenth Street School";"2017-04-27 07:43:52";8
69372;"Lash LaRue";"2017-04-27 07:43:52";2
69373;"tireless archivist";"2017-04-27 07:43:52";3
69374;"Frolic";"2017-04-27 07:43:53";1
69375;"Greg Theakston";"2017-04-27 07:43:54";2
69376;"brilliant typist";"2017-04-27 07:43:54";3
69377;"bettie page";"2017-04-27 07:43:54";1
69378;"Klaw";"2017-04-27 07:43:54";1
69379;"legendary pinup photographer";"2017-04-27 07:43:55";3
69380;"United States Court House";"2017-04-27 07:43:55";8
69381;"Eric Stanton";"2017-04-27 07:43:55";2
69382;"Eric Kroll";"2017-04-27 07:43:56";2
69383;"Harlan Ellison";"2017-04-27 07:43:56";2
69384;"George W. Henry";"2017-04-27 07:43:56";2
69385;"Bélier Press";"2017-04-27 07:43:57";1
69386;"average Venice Beach roller skater , but this was the Fifties";"2017-04-27 07:43:57";3
69387;"Kingsport";"2017-04-27 07:43:57";7
69388;"Dave Stevens";"2017-04-27 07:43:57";2
69389;"MOVIE STAR";"2017-04-27 07:43:58";1
69390;"Actor's Studio";"2017-04-27 07:43:58";13
69391;"Betty Gets Bound and Kidnapped";"2017-04-27 07:43:58";10
69392;"Nashville's Hume Fogg High School";"2017-04-27 07:43:58";8
69393;"lean, intense young artist";"2017-04-27 07:43:59";3
69394;"J.B. Rund";"2017-04-27 07:43:59";2
69395;"Coral Gables";"2017-04-27 07:43:59";2
69396;"Irving Klaw";"2017-04-27 07:43:59";1
69397;"Chris Spedding";"2017-04-27 07:44:00";2
69398;"renowned bondage photographer and artist";"2017-04-27 07:44:00";3
69399;"Jerry Tibbs";"2017-04-27 07:44:00";2
69400;"Jessica Rabbit";"2017-04-27 07:44:01";2
69401;"black mad scientist";"2017-04-27 07:44:13";3
69402;"Then Daddy";"2017-04-27 07:44:13";2
69403;"Malcolm X Jr";"2017-04-27 07:44:14";2
69404;"Lindy Hop";"2017-04-27 07:44:14";2
69405;"James Earl Ray";"2017-04-27 07:44:14";2
69406;"John John";"2017-04-27 07:44:15";2
69407;"Yolanda King";"2017-04-27 07:44:16";2
69408;"fathers apart–the media";"2017-04-27 07:44:18";4
69409;"numbers runner";"2017-04-27 07:44:18";3
69410;"Audubon ballroom";"2017-04-27 07:44:18";13
69411;"Ralph Abernathy";"2017-04-27 07:44:19";2
69412;"Benjamin Banneker";"2017-04-27 07:44:19";2
69413;"Attallah Shabazz";"2017-04-27 07:44:20";2
69414;"Ira Aldridge";"2017-04-27 07:44:21";2
69415;"Elmhurst";"2017-04-27 07:44:21";7
69416;"John standing";"2017-04-27 07:44:21";2
69417;"Center for Nonviolent Social Change–which";"2017-04-27 07:44:21";8
69418;"Alberta King";"2017-04-27 07:44:22";2
69419;"white teacher";"2017-04-27 07:44:22";3
69420;"Fun Town";"2017-04-27 07:44:22";7
69421;"Lorraine Motel";"2017-04-27 07:44:23";13
69422;"Soon Yolanda";"2017-04-27 07:44:23";2
69423;"performance skills–a pianist , a singer";"2017-04-27 07:44:23";3
69424;"So Mother";"2017-04-27 07:44:23";2
69425;"Malik El-Shabazz II";"2017-04-27 07:44:24";2
69426;"Elijah Muhammad";"2017-04-27 07:44:24";2
69427;"Mickey Leland";"2017-04-27 07:44:24";2
69428;"Marty";"2017-04-27 07:44:25";2
69429;"Ida B. Wells";"2017-04-27 07:44:25";2
69430;"NUCLEUS";"2017-04-27 07:44:25";1
69431;"Phillis Wheatley";"2017-04-27 07:44:26";2
69432;"Andy Young";"2017-04-27 07:44:26";2
69433;"Patty Hearst–they";"2017-04-27 07:44:26";2
69434;"Betty Shabazz";"2017-04-27 07:44:27";2
69435;"Caroline John";"2017-04-27 07:44:27";2
69436;"Owsley ""Bear"" Stanley";"2017-04-27 07:44:37";2
69437;"Denardo";"2017-04-27 07:44:37";2
69438;"Andres Segovia";"2017-04-27 07:44:38";2
69439;"Mars Hotel";"2017-04-27 07:44:38";13
69440;"LSD chemist";"2017-04-27 07:44:39";3
69441;"default writer";"2017-04-27 07:44:40";3
69442;"keyboardist , harmonica player and vocalist";"2017-04-27 07:44:40";3
69443;"Then Bob";"2017-04-27 07:44:40";2
69444;"Touch of Grey";"2017-04-27 07:44:41";12
69445;"Joey Gallo";"2017-04-27 07:44:41";2
69446;"the Warlocks";"2017-04-27 07:44:41";12
69447;"Brent Mydland";"2017-04-27 07:44:43";2
69448;"Getting Bob Weir";"2017-04-27 07:44:43";13
69449;"Dean Moriarty";"2017-04-27 07:44:44";2
69450;"Cassady";"2017-04-27 07:44:45";2
69451;"John Cipollina";"2017-04-27 07:44:46";2
69452;"Virgin Beauty";"2017-04-27 07:44:47";20
69453;"Built to Last, the Grateful Dead";"2017-04-27 07:44:47";20
69454;"Bill Kreutzmann";"2017-04-27 07:44:48";2
69455;"In the Dark";"2017-04-27 07:44:48";20
69456;"the streets of San Francisco";"2017-04-27 07:44:48";34
69457;"BMW 750iL";"2017-04-27 07:44:48";23
69458;"Ron ""Pigpen"" McKernan";"2017-04-27 07:44:49";2
69459;"Road Runner";"2017-04-27 07:45:06";3
69460;"Eastern Airlines";"2017-04-27 07:45:06";1
69461;"Jacques Tati";"2017-04-27 07:45:07";2
69462;"Kevin McDonald";"2017-04-27 07:45:07";2
69463;"Merrill Markoe";"2017-04-27 07:45:08";2
69464;"Eric Idle";"2017-04-27 07:45:08";2
69465;"Ed McMahon";"2017-04-27 07:45:08";2
69466;"Sea World";"2017-04-27 07:45:08";1
69467;"Steamboat Bill , Jr.";"2017-04-27 07:45:09";2
69468;"Archie Bunker";"2017-04-27 07:45:09";13
69469;"Class Clown";"2017-04-27 07:45:09";20
69470;"Play It Again, Sam";"2017-04-27 07:45:09";10
69471;"Adrian Mole";"2017-04-27 07:45:09";2
69472;"Rich Little";"2017-04-27 07:45:10";2
69473;"Marin Short";"2017-04-27 07:45:10";2
69474;"Robert Benchley";"2017-04-27 07:45:11";2
69475;"Dom Irrera";"2017-04-27 07:45:11";2
69476;"Carroll O'Connor";"2017-04-27 07:45:11";2
69477;"Butch";"2017-04-27 07:45:13";2
69478;"Eastern Airlines";"2017-04-27 07:45:14";8
69479;"Joseph Bologna";"2017-04-27 07:45:14";2
69480;"Ernie Kovacs";"2017-04-27 07:45:14";2
69481;"ESKIMOS";"2017-04-27 07:45:15";1
69482;"Renée Taylor";"2017-04-27 07:45:15";2
69483;"geography teacher";"2017-04-27 07:45:15";3
69484;"Broadway Danny Rose";"2017-04-27 07:45:16";10
69485;"Abbott and Costello Meet Frankenstein";"2017-04-27 07:45:16";10
69486;"Robert Townsend";"2017-04-27 07:45:16";2
69487;"The Errand Boy";"2017-04-27 07:45:17";10
69488;"Jerome K. Jerome";"2017-04-27 07:45:18";2
69489;"actual professor";"2017-04-27 07:45:18";3
69490;"Max Fleischer";"2017-04-27 07:45:18";2
69491;"Private Eye";"2017-04-27 07:45:19";14
69492;"Stanley Elkin";"2017-04-27 07:45:19";2
69493;"Rodney Dangerfield";"2017-04-27 07:45:19";2
69494;"Catherine O'Hara";"2017-04-27 07:45:20";2
69495;"Sue Townsend";"2017-04-27 07:45:20";2
69496;"Raging Bull";"2017-04-27 07:45:20";10
69497;"Dick Shawn";"2017-04-27 07:45:20";2
69498;"class commentator";"2017-04-27 07:45:21";3
69499;"Andy Kaufman";"2017-04-27 07:45:21";2
69500;"Sid Caesar";"2017-04-27 07:45:22";2
69501;"Richard Jeni";"2017-04-27 07:45:22";2
69502;"Danny Kaye";"2017-04-27 07:45:22";2
69503;"The Secret Diary of Adrian Mole";"2017-04-27 07:45:23";34
69504;"Paula Poundstone";"2017-04-27 07:45:23";2
69505;"Strangelove";"2017-04-27 07:45:23";2
69506;"Hulot";"2017-04-27 07:45:24";2
69507;"nice hardware";"2017-04-27 07:45:25";4
69508;"Dick Gibson";"2017-04-27 07:45:25";2
69509;"Spike Jones";"2017-04-27 07:45:25";2
69510;"The Lavender Hill Mob";"2017-04-27 07:45:26";10
69511;"Andy Capp";"2017-04-27 07:45:26";2
69512;"College Confidential";"2017-04-27 07:45:26";10
69513;"Gidget Goes Hawaiian";"2017-04-27 07:45:26";10
69514;"Kathy Najimy";"2017-04-27 07:45:27";2
69515;"Steve Allen";"2017-04-27 07:45:28";2
69516;"Richard Belzer";"2017-04-27 07:45:28";2
69517;"Tom Smothers";"2017-04-27 07:45:28";2
69518;"Mo Gaffney";"2017-04-27 07:45:29";2
69519;"Judy Tenuta";"2017-04-27 07:45:29";2
69520;"Jimmie Walker";"2017-04-27 07:45:29";2
69521;"Lily Tomlin";"2017-04-27 07:45:29";2
69522;"Harold Ramis";"2017-04-27 07:45:30";2
69523;"Bruce McCulloch";"2017-04-27 07:45:31";2
69524;"Barbara Feldon";"2017-04-27 07:45:31";2
69525;"Richard Lewis";"2017-04-27 07:45:32";2
69526;"Robert Wuhl";"2017-04-27 07:45:32";2
69527;"Bela Lugosi";"2017-04-27 07:45:32";2
69528;"Gary Larson";"2017-04-27 07:45:33";2
69529;"Jonathan Winters";"2017-04-27 07:45:33";2
69530;"Betty Boop";"2017-04-27 07:45:34";2
69531;"Arnold Horshack";"2017-04-27 07:45:38";2
69532;"Bob NewhartStand";"2017-04-27 07:45:38";2
69533;"Tom Poston";"2017-04-27 07:45:39";2
69534;"Chico Rodriguez";"2017-04-27 07:45:39";2
69535;"Fred Sanford";"2017-04-27 07:45:39";2
69536;"C.P.O. Sharkey";"2017-04-27 07:45:40";34
69537;"Jeff Altman";"2017-04-27 07:45:40";2
69538;"Jackie Mason";"2017-04-27 07:45:41";2
69539;"Paul Reiser";"2017-04-27 07:45:41";2
69540;"Bob Hartley";"2017-04-27 07:45:42";2
69541;"The Cosby Show";"2017-04-27 07:45:42";34
69542;"Marsha Warfield Stand";"2017-04-27 07:45:42";2
69543;"Bob Newbart";"2017-04-27 07:45:42";2
69544;"St. Elsewhere";"2017-04-27 07:45:42";34
69545;"Andrew Dice Clay";"2017-04-27 07:45:43";34
69546;"Sanford and Son";"2017-04-27 07:45:43";1
69547;"Paul ReiserStand";"2017-04-27 07:45:43";2
69548;"Robin WilliamsStand";"2017-04-27 07:45:43";2
69549;"rising star";"2017-04-27 07:45:44";1
69550;"Wayne Fiscus";"2017-04-27 07:45:44";2
69551;"Richard Lewis Stand-up";"2017-04-27 07:45:44";2
69552;"Crazy Moishe Kotter";"2017-04-27 07:45:45";2
69553;"Brandon Tartikoff";"2017-04-27 07:45:45";2
69554;"rubber hose";"2017-04-27 07:45:45";4
69555;"Member of the uniformed civil service";"2017-04-27 07:45:46";3
69556;"Michael Taylor";"2017-04-27 07:45:46";2
69557;"Harry Anderson Stand";"2017-04-27 07:45:46";2
69558;"Night Court";"2017-04-27 07:45:46";13
69559;"Dick Loudon";"2017-04-27 07:45:47";2
69560;"Full House";"2017-04-27 07:45:47";1
69561;"Don Rickles Stand";"2017-04-27 07:45:47";2
69562;"Roseanne Conner";"2017-04-27 07:45:48";2
69563;"Vic Ferarri";"2017-04-27 07:45:48";2
69564;"Chris Gorman";"2017-04-27 07:45:48";2
69565;"Marty Gold";"2017-04-27 07:45:49";2
69566;"budding artist";"2017-04-27 07:45:49";3
69567;"disco Seventies";"2017-04-27 07:45:49";13
69568;"Otto Sharkey";"2017-04-27 07:45:49";2
69569;"Hugh Beaumont";"2017-04-27 07:45:50";2
69570;"Gabe KaplanStand";"2017-04-27 07:45:50";2
69571;"Gabriel Melgar";"2017-04-27 07:45:50";2
69572;"Roseanne Barr";"2017-04-27 07:45:51";2
69573;"Jimmie WalkerStand";"2017-04-27 07:45:51";2
69574;"McLean Stevenson";"2017-04-27 07:45:51";2
69575;"Conrad Janis";"2017-04-27 07:45:52";2
69576;"Freddie PrinzeStand";"2017-04-27 07:45:52";2
69577;"Danny Tanner";"2017-04-27 07:45:52";2
69578;"Bob SagetStand";"2017-04-27 07:45:53";2
69579;"Night Court";"2017-04-27 07:45:53";8
69580;"Andy KaufmanStand";"2017-04-27 07:45:53";2
69581;"Roseanne BarrStand";"2017-04-27 07:45:53";2
69582;"Harry Stone";"2017-04-27 07:45:54";2
69583;"Don DeFore";"2017-04-27 07:45:55";2
69584;"Cliff Huxtable";"2017-04-27 07:45:55";2
69585;"Gabe Kotter";"2017-04-27 07:45:55";2
69586;"Welcome Back, Kotter";"2017-04-27 07:45:56";34
69587;"action restricting travel";"2017-04-27 07:46:13";4
69588;"airport infrastructure";"2017-04-27 07:46:14";4
69589;"Airports Council International";"2017-04-27 07:46:15";1
69590;"Kevin M. Burke";"2017-04-27 07:46:15";2
69591;"Car Talk Plaza";"2017-04-27 07:46:21";13
69592;"Linda Emanuel";"2017-04-27 07:46:22";2
69593;"Says Car Talk producer";"2017-04-27 07:46:22";3
69594;"car-repair videos";"2017-04-27 07:46:22";4
69595;"Doug Berman";"2017-04-27 07:46:23";2
69596;"Jay Kernis";"2017-04-27 07:46:23";2
69597;"vivaldi";"2017-04-27 07:46:23";1
69598;"car guys";"2017-04-27 07:46:24";4
69599;"Suffolk University";"2017-04-27 07:46:24";13
69600;"Minnesota station";"2017-04-27 07:46:24";13
69601;"car-repair call-in show";"2017-04-27 07:46:24";4
69602;"Good News Garage";"2017-04-27 07:46:25";13
69603;"marketing and engineering executive";"2017-04-27 07:46:25";3
69604;"unsatisfied junior high school teacher";"2017-04-27 07:46:25";3
69605;"chemical fire extinguisher";"2017-04-27 07:46:26";4
69606;"station manager";"2017-04-27 07:46:26";3
69607;"executive producer of weekend programming";"2017-04-27 07:46:26";3
69608;"Leslie Peters";"2017-04-27 07:46:27";2
69609;"Shari Hutchinson";"2017-04-27 07:46:27";2
69610;"Harvard Square";"2017-04-27 07:46:27";13
69611;"Susan Stamberg";"2017-04-27 07:46:27";2
69612;"Ray Magliozzi";"2017-04-27 07:46:28";2
69613;"WBUR";"2017-04-27 07:46:28";21
69614;"Pittsburgh Symphony";"2017-04-27 07:46:28";8
69615;"AMC Concord";"2017-04-27 07:46:29";23
69616;"car shakes";"2017-04-27 07:46:29";4
69617;"car innards";"2017-04-27 07:46:29";4
69618;"Garrison Keillor";"2017-04-27 07:46:29";13
69619;"home-heating-oil executive";"2017-04-27 07:46:29";3
69620;"director of program marketing";"2017-04-27 07:46:30";3
69621;"Lake Wobegon";"2017-04-27 07:46:30";15
69622;"car-guys";"2017-04-27 07:46:31";4
69623;"car mechanics";"2017-04-27 07:46:31";4
69624;"high-tech stuff";"2017-04-27 07:46:31";4
69625;"station WBUR-FM";"2017-04-27 07:46:32";13
69626;"Tom Magliozzi";"2017-04-27 07:46:32";2
69627;"regular–the waiter";"2017-04-27 07:46:32";3
69628;"Port Neches";"2017-04-27 07:46:32";7
69629;"The Car Talk";"2017-04-27 07:46:33";36
69630;"Jane Christo";"2017-04-27 07:46:34";2
69631;"WBUR-FM";"2017-04-27 07:46:34";21
69632;"Streetwise";"2017-04-27 07:46:41";14
69633;"Puyallup";"2017-04-27 07:46:41";7
69634;"Mary Alford";"2017-04-27 07:46:41";2
69635;"Tiger Beat";"2017-04-27 07:46:41";14
69636;"Funky Enterprises";"2017-04-27 07:46:42";1
69637;"The Kids";"2017-04-27 07:46:43";12
69638;"Hangin' Tough";"2017-04-27 07:46:44";20
69639;"Maurice Starr";"2017-04-27 07:46:44";2
69640;"the Chi-Lites";"2017-04-27 07:46:44";12
69641;"Alaska";"2017-04-27 07:46:44";12
69642;"retail posters";"2017-04-27 07:46:45";4
69643;"Columbia Records";"2017-04-27 07:46:45";1
69644;"Work";"2017-04-27 07:46:45";2
69645;"Berry Gordy";"2017-04-27 07:46:45";2
69646;"New Kids on the Block";"2017-04-27 07:46:46";12
69647;"showbiz kids";"2017-04-27 07:46:46";23
69648;"manager of the Kids and a man";"2017-04-27 07:46:46";3
69649;"the Jackson 5";"2017-04-27 07:46:46";12
69650;"Joe McIntyre–is";"2017-04-27 07:46:47";2
69651;"Arthur Baker";"2017-04-27 07:46:47";2
69652;"Michael Jonzun";"2017-04-27 07:46:48";2
69653;"Dick Scott";"2017-04-27 07:46:48";2
69654;"Mark O'Dowd";"2017-04-27 07:46:50";2
69655;"CBS Records";"2017-04-27 07:46:50";1
69656;"Donnie Ienner";"2017-04-27 07:46:50";2
69657;"Jordan Knight";"2017-04-27 07:46:50";2
69658;"Jon Knight";"2017-04-27 07:46:51";2
69659;"kid sister";"2017-04-27 07:46:51";2
69660;"Nanook of the North";"2017-04-27 07:46:51";10
69661;"Merry, Merry Christmas";"2017-04-27 07:46:51";20
69662;"New Edition";"2017-04-27 07:46:52";1
69663;"the Osmonds";"2017-04-27 07:46:52";12
69664;"famed producer";"2017-04-27 07:46:53";3
69665;"the Kids";"2017-04-27 07:46:53";14
69666;"Danny Wood";"2017-04-27 07:46:53";2
69667;"Tommy Mottola";"2017-04-27 07:46:53";2
69668;"Joe McIntyre";"2017-04-27 07:46:54";2
69669;"Cus D'Amato";"2017-04-27 07:47:06";2
69670;"Mitch Green";"2017-04-27 07:47:07";2
69671;"Mickey Walker";"2017-04-27 07:47:07";2
69672;"Trump Plaza ballroom";"2017-04-27 07:47:08";13
69673;"Camille Ewald";"2017-04-27 07:47:08";2
69674;"Dave Anderson";"2017-04-27 07:47:09";2
69675;"Aaron Snowell";"2017-04-27 07:47:09";2
69676;"Bill Mazur";"2017-04-27 07:47:09";2
69677;"Harry Wills";"2017-04-27 07:47:09";2
69678;"food tables";"2017-04-27 07:47:10";4
69679;"TV Guide";"2017-04-27 07:47:10";14
69680;"Trump Plaza Hotel";"2017-04-27 07:47:10";13
69681;"Slick Rick";"2017-04-27 07:47:11";2
69682;"Dapper Dan's haberdashery";"2017-04-27 07:47:11";13
69683;"Tabitha Shuron";"2017-04-27 07:47:11";2
